pitch,start_time,end_time,time_diff,note_len
76,339.722325983,340.021320921,0.2989949375,0/0
72,340.023833483,340.871290983,0.8474575,0/0
74,340.871290983,341.053175483,0.1818845,0/0
74,341.053175483,341.110139317,0.0569638333333,0/0
76,341.110139317,341.166912317,0.056773,0/0
74,341.166912317,341.223495817,0.0565835,0/0
76,341.223495817,341.279890983,0.0563951666667,0/0
74,341.279890983,341.336102317,0.0562113333334,0/0
76,341.336102317,341.39212465,0.0560223333333,0/0
74,341.39212465,341.447917442,0.0557927916667,0/0
76,341.447917442,341.503395358,0.0554779166666,0/0
74,341.503395358,341.55955815,0.0561627916666,0/0
76,341.55955815,341.644862108,0.0853039583333,0/0
74,341.644862108,341.731471358,0.08660925,0/0
76,341.731471358,341.818970608,0.08749925,0/0
74,341.818970608,341.915421108,0.0964505,0/0
72,341.915421108,342.011871608,0.0964505,0/0
74,342.011871608,342.117527608,0.105656,0/0
58,342.117527608,342.339542437,0.222014829167,0/0
64,342.117527608,342.339542437,0.222014829167,0/0
55,342.117527608,342.339542437,0.222014829167,0/0
67,342.341408108,342.664977119,0.323569010417,0/0
58,342.341408108,342.664977119,0.323569010417,0/0
64,342.341408108,342.664977119,0.323569010417,0/0
64,342.668383108,342.991952119,0.323569010417,0/0
70,342.668383108,342.991952119,0.323569010417,0/0
67,342.668383108,342.991952119,0.323569010417,0/0
67,342.995358108,343.318927119,0.323569010417,0/0
76,342.995358108,343.318927119,0.323569010417,0/0
70,342.995358108,343.318927119,0.323569010417,0/0
76,343.322333108,343.645902119,0.323569010417,0/0
79,343.322333108,343.645902119,0.323569010417,0/0
70,343.322333108,343.645902119,0.323569010417,0/0
79,343.649308108,343.972877119,0.323569010417,0/0
82,343.649308108,343.972877119,0.323569010417,0/0
76,343.649308108,343.972877119,0.323569010417,0/0
82,343.976283108,344.275278046,0.2989949375,0/0
88,343.976283108,344.275278046,0.2989949375,0/0
79,343.976283108,344.275278046,0.2989949375,0/0
76,344.277790608,345.125248108,0.8474575,0/0
77,345.125248108,345.307132608,0.1818845,0/0
77,345.307132608,345.364096442,0.0569638333333,0/0
79,345.364096442,345.420869442,0.056773,0/0
77,345.420869442,345.477452942,0.0565835,0/0
79,345.477452942,345.533848108,0.0563951666667,0/0
77,345.533848108,345.590059442,0.0562113333334,0/0
79,345.590059442,345.646081775,0.0560223333333,0/0
77,345.646081775,345.701874567,0.0557927916667,0/0
79,345.701874567,345.757352483,0.0554779166666,0/0
77,345.757352483,345.813515275,0.0561627916666,0/0
79,345.813515275,345.898819233,0.0853039583333,0/0
77,345.898819233,345.985428483,0.08660925,0/0
79,345.985428483,346.072927733,0.08749925,0/0
77,346.072927733,346.169378233,0.0964505,0/0
76,346.169378233,346.265828733,0.0964505,0/0
77,346.265828733,346.371484733,0.105656,0/0
64,346.371484733,346.593499562,0.222014829167,0/0
67,346.371484733,346.593499562,0.222014829167,0/0
73,346.595365233,346.918934244,0.323569010417,0/0
76,346.595365233,346.918934244,0.323569010417,0/0
79,346.922340233,347.245909244,0.323569010417,0/0
76,346.922340233,347.245909244,0.323569010417,0/0
79,347.249315233,347.572884244,0.323569010417,0/0
82,347.249315233,347.572884244,0.323569010417,0/0
85,347.576290233,347.899859244,0.323569010417,0/0
82,347.576290233,347.899859244,0.323569010417,0/0
88,347.903265233,348.226834244,0.323569010417,0/0
85,347.903265233,348.226834244,0.323569010417,0/0
91,348.230240233,348.529235171,0.2989949375,0/0
88,348.230240233,348.529235171,0.2989949375,0/0
79,348.531747733,349.379205233,0.8474575,0/0
80,349.379205233,349.565424396,0.1862191625,0/0
76,348.531747733,349.565424396,1.0336766625,0/0
80,349.565424396,349.654761633,0.0893372375,0/0
82,349.654761633,349.740522154,0.0857605208333,0/0
80,349.740522154,349.825508404,0.08498625,0/0
82,349.825508404,349.909778487,0.0842700833333,0/0
80,349.909778487,349.993079696,0.0833012083334,0/0
82,349.993079696,350.077116362,0.0840366666666,0/0
80,350.077116362,350.162420321,0.0853039583333,0/0
82,350.162420321,350.249029571,0.08660925,0/0
80,350.249029571,350.336528821,0.08749925,0/0
79,350.336528821,350.432979321,0.0964505,0/0
82,350.432979321,350.529429821,0.0964505,0/0
80,350.529429821,350.635085821,0.105656,0/0
77,349.565424396,350.635085821,1.069661425,0/0
79,350.635085821,351.124223321,0.4891375,0/0
76,350.635085821,351.124223321,0.4891375,0/0
80,352.596967821,353.084352321,0.4873845,0/0
77,352.596967821,353.084352321,0.4873845,0/0
85,354.557096821,356.517645821,1.960549,0/0
77,354.557096821,356.517645821,1.960549,0/0
80,354.557096821,356.517645821,1.960549,0/0
84,356.517645821,356.844623821,0.326978,0/0
76,356.517645821,356.844623821,0.326978,0/0
79,356.517645821,356.844623821,0.326978,0/0
79,357.988608321,358.391904571,0.40329625,0/0
76,357.988608321,358.391904571,0.40329625,0/0
76,358.391904571,358.490914571,0.09901,0/0
79,358.391904571,358.490914571,0.09901,0/0
77,358.490914571,358.818783571,0.327869,0/0
80,358.490914571,358.818783571,0.327869,0/0
76,358.818783571,358.979641571,0.160858,0/0
79,358.818783571,358.979641571,0.160858,0/0
64,359.301357571,359.465292071,0.1639345,0/0
67,359.301357571,359.465292071,0.1639345,0/0
52,359.790495071,359.953096571,0.1626015,0/0
55,359.790495071,359.953096571,0.1626015,0/0
76,360.360295571,360.452393071,0.0920975,0/0
79,360.360295571,360.452393071,0.0920975,0/0
79,360.452393071,360.780262071,0.327869,0/0
82,360.452393071,360.780262071,0.327869,0/0
80,360.780262071,360.941552571,0.1612905,0/0
77,360.780262071,360.941552571,0.1612905,0/0
68,361.264133571,361.428068071,0.1639345,0/0
65,361.264133571,361.428068071,0.1639345,0/0
56,361.754164571,361.912948196,0.158783625,0/0
53,361.754164571,361.912948196,0.158783625,0/0
80,362.325063821,362.426758821,0.101695,0/0
77,362.325063821,362.426758821,0.101695,0/0
85,362.426758821,364.391306821,1.964548,0/0
77,362.426758821,364.391306821,1.964548,0/0
80,362.426758821,364.391306821,1.964548,0/0
84,364.391306821,364.717842821,0.326536,0/0
76,364.391306821,364.717842821,0.326536,0/0
79,364.391306821,364.717842821,0.326536,0/0
72,365.372247821,366.353188821,0.980941,0/0
63,365.372247821,366.353188821,0.980941,0/0
66,365.372247821,366.353188821,0.980941,0/0
62,366.353188821,366.683777321,0.3305885,0/0
71,366.353188821,366.683777321,0.3305885,0/0
65,366.353188821,366.683777321,0.3305885,0/0
65,367.348160321,367.680593321,0.332433,0/0
70,367.348160321,367.680593321,0.332433,0/0
61,367.348160321,367.680593321,0.332433,0/0
65,368.348008821,368.851271821,0.503263,0/0
68,368.348008821,368.851271821,0.503263,0/0
60,368.348008821,368.851271821,0.503263,0/0
57,374.108538154,374.576552654,0.4680145,0/0
60,374.576552654,374.697627904,0.12107525,0/0
65,374.697627904,375.212496487,0.514868583333,0/0
53,374.697627904,375.212496487,0.514868583333,0/0
69,375.212496487,375.668129987,0.4556335,0/0
57,375.212496487,375.668129987,0.4556335,0/0
53,375.668129987,375.773113237,0.10498325,0/0
65,375.668129987,375.773113237,0.10498325,0/0
52,375.773113237,376.304110987,0.53099775,0/0
64,375.773113237,376.304110987,0.53099775,0/0
55,376.304110987,376.763977737,0.45986675,0/0
67,376.304110987,376.763977737,0.45986675,0/0
52,376.763977737,376.876835987,0.11285825,0/0
64,376.763977737,376.876835987,0.11285825,0/0
65,376.876835987,377.392034987,0.515199,0/0
53,376.876835987,377.392034987,0.515199,0/0
60,377.392034987,378.451232987,1.059198,0/0
62,378.451232987,378.909103737,0.45787075,0/0
58,378.909103737,379.021555987,0.11245225,0/0
57,379.021555987,379.535371987,0.513816,0/0
60,379.535371987,379.992321237,0.45694925,0/0
57,379.992321237,380.097304487,0.10498325,0/0
55,380.097304487,380.628302237,0.53099775,0/0
60,380.628302237,381.094978987,0.46667675,0/0
58,381.094978987,381.212884987,0.117906,0/0
57,381.212884987,381.764050987,0.551166,0/0
60,381.764050987,382.841314987,1.077264,0/0
69,382.841314987,383.302196737,0.46088175,0/0
72,383.302196737,383.423732987,0.12153625,0/0
77,383.423732987,383.954800487,0.5310675,0/0
65,383.423732987,383.954800487,0.5310675,0/0
69,383.954800487,384.406008987,0.4512085,0/0
81,383.954800487,384.406008987,0.4512085,0/0
65,384.406008987,384.510992237,0.10498325,0/0
77,384.406008987,384.510992237,0.10498325,0/0
64,384.510992237,385.041989987,0.53099775,0/0
76,384.510992237,385.041989987,0.53099775,0/0
67,385.041989987,385.506511237,0.46452125,0/0
79,385.041989987,385.506511237,0.46452125,0/0
64,385.506511237,385.642257737,0.1357465,0/0
76,385.506511237,385.642257737,0.1357465,0/0
65,385.642257737,386.180889737,0.538632,0/0
77,385.642257737,386.180889737,0.538632,0/0
72,386.180889737,387.743478737,1.562589,0/0
60,386.180889737,387.743478737,1.562589,0/0
73,387.743478737,388.287285737,0.543807,0/0
61,387.743478737,388.287285737,0.543807,0/0
70,388.287285737,389.766737237,1.4794515,0/0
58,388.287285737,389.766737237,1.4794515,0/0
68,389.766737237,391.270916237,1.504179,0/0
67,391.270916237,391.616737237,0.345821,0/0
65,391.616737237,391.813270571,0.196533333333,0/0
67,391.813270571,391.902957362,0.0896867916666,0/0
68,391.902957362,391.991846987,0.088889625,0/0
67,391.991846987,392.079057237,0.08721025,0/0
68,392.079057237,392.167295321,0.0882380833334,0/0
67,392.167295321,392.255181587,0.0878862666667,0/0
68,392.255181587,392.341389304,0.0862077166666,0/0
67,392.341389304,392.427255054,0.08586575,0/0
68,392.427255054,392.512155762,0.0849007083334,0/0
67,392.512155762,392.597417304,0.0852615416666,0/0
68,392.597417304,392.681663662,0.0842463583333,0/0
67,392.681663662,392.766674429,0.0850107666666,0/0
68,392.766674429,392.851623346,0.0849489166667,0/0
67,392.851623346,392.936651696,0.08502835,0/0
68,392.936651696,393.022002479,0.0853507833334,0/0
67,393.022002479,393.107434962,0.0854324833334,0/0
68,393.107434962,393.192824396,0.0853894333334,0/0
67,393.192824396,393.278751629,0.0859272333333,0/0
68,393.278751629,393.363972637,0.0852210083333,0/0
67,393.363972637,393.450504121,0.0865314833333,0/0
68,393.450504121,393.536474229,0.0859701083333,0/0
67,393.536474229,393.622599187,0.0861249583334,0/0
68,393.622599187,393.709304437,0.08670525,0/0
67,393.709304437,393.796811312,0.087506875,0/0
68,393.796811312,393.884788812,0.0879775,0/0
73,393.884788812,393.983353046,0.0985642333333,0/0
72,393.983353046,394.069876079,0.0865230333334,0/0
73,394.069876079,394.156023521,0.0861474416667,0/0
72,394.156023521,394.242215162,0.0861916416667,0/0
73,394.242215162,394.327339046,0.0851238833333,0/0
72,394.327339046,394.412234429,0.0848953833334,0/0
73,394.412234429,394.497252954,0.085018525,0/0
72,394.497252954,394.581492237,0.0842392833333,0/0
73,394.581492237,394.665620671,0.0841284333333,0/0
72,394.665620671,394.749970012,0.0843493416667,0/0
73,394.749970012,394.834248554,0.0842785416667,0/0
72,394.834248554,394.918724421,0.0844758666667,0/0
73,394.918724421,395.003145929,0.0844215083333,0/0
72,395.003145929,395.088099679,0.08495375,0/0
73,395.088099679,395.172902196,0.0848025166667,0/0
72,395.172902196,395.257824246,0.08492205,0/0
73,395.257824246,395.343084662,0.0852604166667,0/0
72,395.343084662,395.428288821,0.0852041583333,0/0
73,395.428288821,395.513889087,0.0856002666667,0/0
72,395.513889087,395.599883087,0.085994,0/0
73,395.599883087,395.685573629,0.0856905416667,0/0
72,395.685573629,395.772324979,0.08675135,0/0
71,395.772324979,395.859324904,0.086999925,0/0
72,395.859324904,395.946788404,0.0874635,0/0
85,395.946788404,396.045009637,0.0982212333333,0/0
84,396.045009637,396.131131646,0.0861220083333,0/0
85,396.131131646,396.215871154,0.0847395083333,0/0
84,396.215871154,396.299830529,0.083959375,0/0
85,396.299830529,396.382740912,0.0829103833333,0/0
84,396.382740912,396.464802637,0.082061725,0/0
85,396.464802637,396.546106321,0.0813036833334,0/0
84,396.546106321,396.627695204,0.0815888833333,0/0
85,396.627695204,396.708756021,0.0810608166666,0/0
84,396.708756021,396.789729021,0.080973,0/0
85,396.789729021,396.870766946,0.081037925,0/0
84,396.870766946,396.951902012,0.0811350666667,0/0
85,396.951902012,397.033728487,0.081826475,0/0
84,397.033728487,397.114914562,0.0811860750001,0/0
85,397.114914562,397.196034096,0.0811195333333,0/0
84,397.196034096,397.278109312,0.0820752166667,0/0
85,397.278109312,397.360917837,0.082808525,0/0
84,397.360917837,397.445094512,0.084176675,0/0
85,397.445094512,397.529522929,0.0844284166667,0/0
84,397.529522929,397.614783512,0.0852605833333,0/0
85,397.614783512,397.700796329,0.0860128166667,0/0
84,397.700796329,397.786955654,0.0861593249999,0/0
83,397.786955654,397.877376254,0.0904206,0/0
84,397.877376254,397.972013504,0.09463725,0/0
85,397.972013504,398.152736504,0.180723,0/0
84,398.152736504,398.333459504,0.180723,0/0
82,398.333459504,398.514182504,0.180723,0/0
80,398.514182504,398.694905504,0.180723,0/0
79,398.694905504,398.875628504,0.180723,0/0
78,398.875628504,399.056351504,0.180723,0/0
77,399.056351504,399.237074504,0.180723,0/0
76,399.237074504,399.417797504,0.180723,0/0
75,399.417797504,399.598520504,0.180723,0/0
73,399.598520504,399.779243504,0.180723,0/0
72,399.779243504,399.959966504,0.180723,0/0
70,399.959966504,400.140644254,0.18067775,0/0
68,400.140644254,400.315953087,0.175308833333,0/0
67,400.315953087,400.498140587,0.1821875,0/0
66,400.498140587,400.681815212,0.183674625,0/0
65,400.681815212,400.867001546,0.185186333333,0/0
64,400.867001546,401.053337046,0.1863355,0/0
63,401.053337046,401.239672546,0.1863355,0/0
61,401.239672546,401.426008046,0.1863355,0/0
60,401.426008046,401.612343546,0.1863355,0/0
58,401.612343546,401.798679046,0.1863355,0/0
53,406.987757712,407.079087462,0.09132975,0/0
48,407.079087462,407.170417212,0.09132975,0/0
44,407.170417212,407.261746962,0.09132975,0/0
48,407.261746962,407.353076712,0.09132975,0/0
53,407.353076712,407.450201712,0.097125,0/0
48,407.450201712,407.547326712,0.097125,0/0
56,407.547326712,407.638790212,0.0914635,0/0
48,407.638790212,407.730253712,0.0914635,0/0
55,407.730253712,407.821717212,0.0914635,0/0
48,407.821717212,407.913180712,0.0914635,0/0
53,407.913180712,408.006737712,0.093557,0/0
48,408.006737712,408.100294712,0.093557,0/0
53,408.100294712,408.190547462,0.09025275,0/0
48,408.190547462,408.280800212,0.09025275,0/0
44,408.280800212,408.371052962,0.09025275,0/0
48,408.371052962,408.461305712,0.09025275,0/0
53,408.461305712,408.557097212,0.0957915,0/0
48,408.557097212,408.652888712,0.0957915,0/0
56,408.652888712,408.744352212,0.0914635,0/0
48,408.744352212,408.835815712,0.0914635,0/0
55,408.835815712,408.927279212,0.0914635,0/0
48,408.927279212,409.018742712,0.0914635,0/0
53,409.018742712,409.116202212,0.0974595,0/0
48,409.116202212,409.213661712,0.0974595,0/0
61,409.213661712,409.303914462,0.09025275,0/0
56,409.303914462,409.394167212,0.09025275,0/0
53,409.394167212,409.484419962,0.09025275,0/0
56,409.484419962,409.574672712,0.09025275,0/0
61,409.574672712,409.671797712,0.097125,0/0
56,409.671797712,409.768922712,0.097125,0/0
65,409.768922712,409.860108212,0.0911855,0/0
56,409.860108212,409.951293712,0.0911855,0/0
63,409.951293712,410.042479212,0.0911855,0/0
56,410.042479212,410.133664712,0.0911855,0/0
61,410.133664712,410.227221712,0.093557,0/0
56,410.227221712,410.320778712,0.093557,0/0
61,410.320778712,410.411031462,0.09025275,0/0
56,410.411031462,410.501284212,0.09025275,0/0
53,410.501284212,410.591536962,0.09025275,0/0
56,410.591536962,410.681789712,0.09025275,0/0
61,410.681789712,410.777581212,0.0957915,0/0
56,410.777581212,410.873372712,0.0957915,0/0
65,410.873372712,410.964836212,0.0914635,0/0
56,410.964836212,411.056299712,0.0914635,0/0
63,411.056299712,411.147763212,0.0914635,0/0
56,411.147763212,411.239226712,0.0914635,0/0
61,411.239226712,411.334049462,0.09482275,0/0
56,411.334049462,411.428872212,0.09482275,0/0
70,411.428872212,411.518234171,0.0893619583333,0/0
73,411.518234171,411.608132004,0.0898978333333,0/0
70,411.608132004,411.697800962,0.0896689583333,0/0
73,411.697800962,411.788757337,0.090956375,0/0
70,411.788757337,411.878337129,0.0895797916666,0/0
73,411.878337129,411.968008337,0.0896712083334,0/0
70,411.968008337,412.057813879,0.0898055416667,0/0
73,412.057813879,412.147800879,0.089987,0/0
70,412.147800879,412.237878087,0.0900772083333,0/0
73,412.237878087,412.327550712,0.089672625,0/0
70,412.327550712,412.418132379,0.0905816666667,0/0
73,412.418132379,412.508255587,0.0901232083334,0/0
70,412.508255587,412.598151796,0.0898962083334,0/0
73,412.598151796,412.688274421,0.090122625,0/0
70,412.688274421,412.777359712,0.0890852916667,0/0
73,412.777359712,412.867804712,0.090445,0/0
70,412.867804712,412.957247504,0.0894427916667,0/0
73,412.957247504,413.047235254,0.08998775,0/0
70,413.047235254,413.138565004,0.09132975,0/0
73,413.138565004,413.229894754,0.09132975,0/0
67,413.229894754,413.321224504,0.09132975,0/0
70,413.321224504,413.412554254,0.09132975,0/0
64,413.412554254,413.505901754,0.0933475,0/0
67,413.505901754,413.599249254,0.0933475,0/0
61,413.599249254,413.689464004,0.09021475,0/0
64,413.689464004,413.779678754,0.09021475,0/0
58,413.779678754,413.869893504,0.09021475,0/0
61,413.869893504,413.960108254,0.09021475,0/0
55,413.960108254,414.050323004,0.09021475,0/0
58,414.050323004,414.140537754,0.09021475,0/0
53,414.140537754,414.230752504,0.09021475,0/0
55,414.230752504,414.320967254,0.09021475,0/0
58,414.320967254,414.411182004,0.09021475,0/0
55,414.411182004,414.501396754,0.09021475,0/0
53,414.501396754,414.598415004,0.09701825,0/0
55,414.598415004,414.695433254,0.09701825,0/0
53,414.785648004,414.875862754,0.09021475,0/0
58,414.875862754,414.966077504,0.09021475,0/0
55,414.966077504,415.056292254,0.09021475,0/0
53,415.056292254,415.146507004,0.09021475,0/0
58,415.146507004,415.236721754,0.09021475,0/0
52,415.326936504,415.417151254,0.09021475,0/0
58,415.417151254,415.507366004,0.09021475,0/0
55,415.507366004,415.597580754,0.09021475,0/0
52,415.597580754,415.687795504,0.09021475,0/0
58,415.687795504,415.778010254,0.09021475,0/0
65,415.778010254,415.869340004,0.09132975,0/0
60,415.869340004,415.960669754,0.09132975,0/0
56,415.960669754,416.051999504,0.09132975,0/0
60,416.051999504,416.143329254,0.09132975,0/0
65,416.143329254,416.240454254,0.097125,0/0
60,416.240454254,416.337579254,0.097125,0/0
68,416.337579254,416.428764754,0.0911855,0/0
60,416.428764754,416.519950254,0.0911855,0/0
67,416.519950254,416.611135754,0.0911855,0/0
60,416.611135754,416.702321254,0.0911855,0/0
65,416.702321254,416.795878254,0.093557,0/0
60,416.795878254,416.889435254,0.093557,0/0
65,416.889435254,416.979688004,0.09025275,0/0
60,416.979688004,417.069940754,0.09025275,0/0
56,417.069940754,417.160193504,0.09025275,0/0
60,417.160193504,417.250446254,0.09025275,0/0
65,417.250446254,417.346237754,0.0957915,0/0
60,417.346237754,417.442029254,0.0957915,0/0
68,417.442029254,417.533492754,0.0914635,0/0
60,417.533492754,417.624956254,0.0914635,0/0
67,417.624956254,417.716419754,0.0914635,0/0
60,417.716419754,417.807883254,0.0914635,0/0
65,417.807883254,417.905342754,0.0974595,0/0
60,417.905342754,418.002802254,0.0974595,0/0
73,418.002802254,418.093055004,0.09025275,0/0
68,418.093055004,418.183307754,0.09025275,0/0
65,418.183307754,418.273560504,0.09025275,0/0
68,418.273560504,418.363813254,0.09025275,0/0
73,418.363813254,418.460938254,0.097125,0/0
68,418.460938254,418.558063254,0.097125,0/0
77,418.558063254,418.649526754,0.0914635,0/0
68,418.649526754,418.740990254,0.0914635,0/0
75,418.740990254,418.832453754,0.0914635,0/0
68,418.832453754,418.923917254,0.0914635,0/0
73,418.923917254,419.017474254,0.093557,0/0
68,419.017474254,419.111031254,0.093557,0/0
73,419.111031254,419.201284004,0.09025275,0/0
68,419.201284004,419.291536754,0.09025275,0/0
65,419.291536754,419.381789504,0.09025275,0/0
68,419.381789504,419.472042254,0.09025275,0/0
73,419.472042254,419.567833754,0.0957915,0/0
68,419.567833754,419.663625254,0.0957915,0/0
77,419.663625254,419.754810754,0.0911855,0/0
68,419.754810754,419.845996254,0.0911855,0/0
75,419.845996254,419.937181754,0.0911855,0/0
68,419.937181754,420.028367254,0.0911855,0/0
73,420.028367254,420.123190004,0.09482275,0/0
68,420.123190004,420.218012754,0.09482275,0/0
82,420.218012754,420.307374712,0.0893619583333,0/0
85,420.307374712,420.397272546,0.0898978333333,0/0
82,420.397272546,420.486941504,0.0896689583333,0/0
85,420.486941504,420.577897879,0.090956375,0/0
82,420.577897879,420.667477671,0.0895797916666,0/0
85,420.667477671,420.757148879,0.0896712083334,0/0
82,420.757148879,420.846954421,0.0898055416667,0/0
85,420.846954421,420.936941421,0.089987,0/0
82,420.936941421,421.027018629,0.0900772083333,0/0
85,421.027018629,421.116691254,0.089672625,0/0
82,421.116691254,421.207272921,0.0905816666667,0/0
85,421.207272921,421.297396129,0.0901232083334,0/0
82,421.297396129,421.387292337,0.0898962083334,0/0
85,421.387292337,421.477414962,0.090122625,0/0
82,421.477414962,421.566500254,0.0890852916667,0/0
85,421.566500254,421.656945254,0.090445,0/0
82,421.656945254,421.746388046,0.0894427916667,0/0
85,421.746388046,421.836375796,0.08998775,0/0
82,421.836375796,421.927705546,0.09132975,0/0
85,421.927705546,422.019035296,0.09132975,0/0
82,422.019035296,422.110365046,0.09132975,0/0
85,422.110365046,422.201694796,0.09132975,0/0
82,422.201694796,422.295042296,0.0933475,0/0
85,422.295042296,422.388389796,0.0933475,0/0
82,422.388389796,422.478604546,0.09021475,0/0
85,422.478604546,422.568819296,0.09021475,0/0
79,422.568819296,422.659034046,0.09021475,0/0
82,422.659034046,422.749248796,0.09021475,0/0
77,422.749248796,422.839463546,0.09021475,0/0
79,422.839463546,422.929678296,0.09021475,0/0
77,422.929678296,423.019893046,0.09021475,0/0
79,423.019893046,423.110107796,0.09021475,0/0
82,423.110107796,423.200322546,0.09021475,0/0
79,423.200322546,423.290537296,0.09021475,0/0
77,423.290537296,423.387555546,0.09701825,0/0
79,423.387555546,423.484573796,0.09701825,0/0
77,423.574788546,423.665003296,0.09021475,0/0
82,423.665003296,423.755218046,0.09021475,0/0
79,423.755218046,423.845432796,0.09021475,0/0
77,423.845432796,423.935647546,0.09021475,0/0
82,423.935647546,424.025862296,0.09021475,0/0
76,424.116077046,424.206291796,0.09021475,0/0
82,424.206291796,424.296506546,0.09021475,0/0
79,424.296506546,424.386721296,0.09021475,0/0
76,424.386721296,424.479802296,0.093081,0/0
82,424.479802296,424.572883296,0.093081,0/0
73,424.663098046,424.753312796,0.09021475,0/0
82,424.753312796,424.843527546,0.09021475,0/0
79,424.843527546,424.933742296,0.09021475,0/0
73,424.933742296,425.023957046,0.09021475,0/0
82,425.023957046,425.114171796,0.09021475,0/0
72,425.204386546,425.294601296,0.09021475,0/0
82,425.294601296,425.384816046,0.09021475,0/0
79,425.384816046,425.475030796,0.09021475,0/0
72,425.475030796,425.567806546,0.09277575,0/0
82,425.567806546,425.660582296,0.09277575,0/0
77,425.750797046,425.841011796,0.09021475,0/0
82,425.841011796,425.931226546,0.09021475,0/0
79,425.931226546,426.021441296,0.09021475,0/0
77,426.021441296,426.111656046,0.09021475,0/0
82,426.111656046,426.201870796,0.09021475,0/0
76,426.292085546,426.382300296,0.09021475,0/0
82,426.382300296,426.472515046,0.09021475,0/0
79,426.472515046,426.562729796,0.09021475,0/0
76,426.562729796,426.652944546,0.09021475,0/0
82,426.652944546,426.743159296,0.09021475,0/0
83,427.101334129,427.190274129,0.08894,0/0
86,427.190274129,427.278940879,0.08866675,0/0
89,427.278940879,427.367426129,0.08848525,0/0
86,427.367426129,427.455635379,0.08820925,0/0
83,427.455635379,427.543575879,0.0879405,0/0
92,427.543575879,427.631338212,0.0877623333333,0/0
91,427.631338212,427.718830962,0.08749275,0/0
89,427.718830962,427.806057462,0.0872265,0/0
88,427.806057462,427.893195962,0.0871385,0/0
91,427.893195962,427.980334462,0.0871385,0/0
89,427.980334462,428.067472962,0.0871385,0/0
88,428.067472962,428.154611462,0.0871385,0/0
85,428.154611462,428.242013962,0.0874025,0/0
84,428.242013962,428.329416462,0.0874025,0/0
82,428.329416462,428.416999462,0.087583,0/0
85,428.416999462,428.504672712,0.08767325,0/0
84,428.504672712,428.592524129,0.0878514166666,0/0
82,428.592524129,428.680464629,0.0879405,0/0
80,428.680464629,428.768494712,0.0880300833333,0/0
79,428.768494712,428.879187712,0.110693,0/0
77,428.971971379,429.064563879,0.0925925,0/0
80,429.064563879,429.151773129,0.08720925,0/0
84,429.151773129,429.238982379,0.08720925,0/0
89,429.238982379,429.326191629,0.08720925,0/0
77,429.326191629,429.413400879,0.08720925,0/0
89,429.678651629,429.765860879,0.08720925,0/0
77,429.765860879,429.853070129,0.08720925,0/0
89,429.853070129,429.940279379,0.08720925,0/0
89,430.205277379,430.292233879,0.0869565,0/0
77,430.292233879,430.379190379,0.0869565,0/0
89,430.379190379,430.466146879,0.0869565,0/0
88,430.719308379,430.806264879,0.0869565,0/0
76,430.806264879,430.893221379,0.0869565,0/0
88,430.893221379,430.980177879,0.0869565,0/0
77,431.072961546,431.165554046,0.0925925,0/0
80,431.165554046,431.252763296,0.08720925,0/0
84,431.252763296,431.339972546,0.08720925,0/0
89,431.339972546,431.427181796,0.08720925,0/0
77,431.427181796,431.514391046,0.08720925,0/0
77,431.779641796,431.866851046,0.08720925,0/0
65,431.866851046,431.954060296,0.08720925,0/0
77,431.954060296,432.041269546,0.08720925,0/0
77,432.306267546,432.393224046,0.0869565,0/0
65,432.393224046,432.480180546,0.0869565,0/0
77,432.480180546,432.567137046,0.0869565,0/0
76,432.820298546,432.907255046,0.0869565,0/0
64,432.907255046,432.994211546,0.0869565,0/0
76,432.994211546,433.081168046,0.0869565,0/0
77,433.173951712,433.266544212,0.0925925,0/0
80,433.266544212,433.353753462,0.08720925,0/0
84,433.353753462,433.440962712,0.08720925,0/0
89,433.440962712,433.528171962,0.08720925,0/0
77,433.528171962,433.615381212,0.08720925,0/0
89,433.880631962,433.967841212,0.08720925,0/0
77,433.967841212,434.055050462,0.08720925,0/0
89,434.055050462,434.142259712,0.08720925,0/0
89,434.407257712,434.494214212,0.0869565,0/0
77,434.494214212,434.581170712,0.0869565,0/0
89,434.581170712,434.668127212,0.0869565,0/0
88,434.921288712,435.008245212,0.0869565,0/0
76,435.008245212,435.101703212,0.093458,0/0
88,435.101703212,435.195161212,0.093458,0/0
89,435.195161212,435.282797712,0.0876365,0/0
84,435.282797712,435.370946712,0.088149,0/0
80,435.370946712,435.459355462,0.08840875,0/0
84,435.459355462,435.548025629,0.0886701666667,0/0
89,435.548025629,435.636958629,0.088933,0/0
84,435.636958629,435.726156046,0.0891974166667,0/0
80,435.726156046,435.815619462,0.0894634166667,0/0
84,435.815619462,435.905350379,0.0897309166667,0/0
89,435.905350379,435.995440379,0.09009,0/0
84,435.995440379,436.085530379,0.09009,0/0
80,436.085530379,436.184540379,0.09901,0/0
84,436.184540379,436.284349754,0.0998093749999,0/0
89,436.284349754,436.385247254,0.1008975,0/0
84,436.385247254,436.487000212,0.101752958333,0/0
80,436.487000212,436.589681879,0.102681666667,0/0
84,436.589681879,436.693249879,0.103568,0/0
89,436.693249879,436.797780296,0.104530416667,0/0
84,436.797780296,436.903229629,0.105449333333,0/0
89,436.903229629,437.009613462,0.106383833333,0/0
84,437.009613462,437.117012796,0.107399333333,0/0
89,437.117012796,437.225381962,0.108369166667,0/0
84,437.225381962,437.334805129,0.109423166667,0/0
